A,B
3,100000
3,100000
1,1000
3,100000
1,10
1,10
1,1000
1,1000
3,100
3,100000
3,100000
3,100000
3,100
1,1000
1,100
2,100
3,100000
2,10000
3,100000
3,100000
1,1000
3,100
2,10000
1,100
1,100
3,100000
1,1000
1,1000
3,100000
2,100
3,100000
2,10000
3,100000
1,100
1,100
1,1000
3,100000
1,1000
2,100
1,1000
2,10000
3,100000
3,100
3,100000
1,10
2,100
1,100
1,100
1,100
3,100000
1,1000
3,100000
2,100
1,1000
3,100
2,10000
1,100
3,100000
1,1000
3,100000
1,1000
1,10
2,1000
1,10
1,1000
1,100
1,1000
2,10000
3,100
3,100000
1,100
1,1000
2,100
2,1000
1,1000
2,10000
3,100000
3,100000
3,100000
3,100000
3,100000
1,100
3,100000
3,100000
1,10
1,100
3,100000
2,1000
3,100000
3,100000
3,100
3,100000
2,100
2,100
1,100
1,1000
1,1000
3,100000
3,100000
1,1000
1,10
3,100000
1,1000
3,100000
3,100000
2,10000
1,1000
2,10000
3,100000
1,100
3,100
3,100000
3,100
1,1000
2,10000
1,10
1,1000
1,1000
1,100
3,100000
1,10
2,100
3,100
3,100000
3,100000
1,10
1,100
3,100
3,100000
1,1000
2,10000
1,1000
3,100000
2,100
3,100000
3,100000
2,10000
1,1000
2,100
3,100000
3,100000
1,100
1,100
3,100000
2,100
3,100000
2,100
1,100
1,1000
1,100
3,100000
1,10
1,100
3,100000
2,100
1,10
3,100000
3,100000
3,100000
1,1000
1,100
1,100
3,100000
1,1000
1,100
3,100000
3,100000
2,100
3,100000
1,100
3,100000
2,100
1,1000
1,100
2,10000
3,100000
1,10
2,1000
3,100000
1,1000
2,100
3,100000
2,1000
3,100000
3,100000
1,1000
2,10000
3,100000
2,100
1,1000
2,100
2,100
1,100
1,1000
3,100000
3,100
1,1000
2,10000
3,100000
2,100
3,100
1,1000
3,100
3,100
3,100000
1,100
1,1000
1,10
1,1000
1,1000
2,10000
2,10000
1,1000
1,10
3,100000
1,10
1,100
1,1000
2,10000
2,1000
1,10
3,100000
3,100000
1,1000
1,10
1,10
1,10
1,10
3,100000
3,100000
2,10000
1,1000
3,100000
3,100000
1,1000
2,10000
3,100000
2,1000
3,100000
3,100000
3,100000
3,100
1,10
1,100
1,1000
2,10000
1,1000
1,100
1,10
2,100
1,1000
3,100000
2,100
2,10000
1,10
1,10
2,10000
1,100
3,100000
1,1000
3,100000
3,100000
1,1000
2,1000
2,100
1,1000
2,1000
3,100000
3,100000
1,100
1,1000
3,100
3,10
2,100
2,10000
1,1000
2,1000
1,1000
1,1000
1,10
3,100000
1,1000
1,1000
3,100000
3,100000
3,100000
1,100
3,100000
3,100000
1,1000
3,100000
3,100000
3,100000
2,100
3,100000
2,100
3,100000
2,10000
2,1000
3,100000
3,100000
1,100
1,10
3,100000
1,100
1,100
1,10
1,10
2,1000
2,1000
3,100000
1,1000
3,100000
1,10
3,100000
1,1000
1,1000
2,1000
3,100000
1,1000
3,100000
3,100
1,1000
1,10
1,100
2,1000
1,100
1,100
1,100
1,1000
3,100000
1,1000
3,100
3,100000
3,100000
2,10000
3,100000
1,1000
1,1000
3,100
3,100000
2,1000
2,100
2,10000
2,100
3,100
1,1000
2,10000
3,100000
1,100
1,1000
2,100
2,1000
1,100
1,1000
3,100000
1,1000
2,100
1,1000
3,100000
3,100000
1,1000
3,100000
1,1000
3,100
3,100000
1,1000
1,10
3,100000
3,100000
3,100
2,100
3,100000
1,1000
3,100000
3,100000
3,100000
1,1000
3,100000
1,10
1,10
2,10000
1,10
1,10
3,100000
1,100
1,10
1,100
2,1000
2,1000
2,1000
3,100000
3,100
1,100
1,100
3,100000
1,1000
1,100
1,100
3,100000
3,100000
3,100000
3,100000
2,100
3,100000
3,100000
3,100000
2,1000
3,100000
1,100
1,10
3,100000
1,100
3,100
2,1000
3,100000
1,1000
3,100000
1,1000
3,100
3,100000
3,100000
1,1000
3,100000
2,10000
3,100000
1,1000
2,10000
1,100
1,10
2,100
3,100000
2,10000
2,100
1,100
3,100000
1,1000
3,100000
3,100000
3,100000
1,10
3,100000
3,100
2,100
3,100000
1,1000
3,100000
1,1000
3,100000
3,100000
1,1000
1,1000
3,100000
2,1000
1,1000
1,10
3,100000
1,100
2,1000
3,100000
1,100
3,100000
3,100000
3,100000
1,1000
1,100
2,1000
1,10
3,100000
1,1000
1,100
1,1000
3,100000
2,10000
3,100
1,100
1,1000
2,100
1,100
2,100
2,100
1,10
2,1000
1,1000
3,100
3,100
3,100000
2,1000
1,1000
2,100
3,100000
1,100
1,10
3,100
3,100000
2,1000
3,100
2,100
1,1000
2,1000
2,1000
3,100
3,100000
2,10000
3,100
2,1000
1,100
3,100000
3,100000
1,1000
3,100000
2,10000
1,10
3,100000
2,1000
3,100000
3,100000
1,1000
2,1000
1,100
2,100
1,1000
3,100
3,100
3,100000
1,1000
3,100000
1,1000
3,100000
3,100000
1,1000
3,100000
3,100000
3,100000
3,100
3,100000
2,100
1,1000
3,100
1,100
3,100000
3,100000
1,10
1,100
3,100000
1,100
3,100000
3,100000
1,1000
1,100
1,10
3,100000
1,1000
3,100000
3,100
1,1000
3,100000
2,100
3,100000
1,1000
1,1000
1,1000
3,100000
3,100
3,100
1,1000
3,100
3,100000
3,100000
1,10
1,10
1,10
1,1000
2,1000
3,100000
1,100
2,1000
1,1000
3,100000
1,10
1,10
3,100000
1,10
3,100000
1,10
1,100
2,100
3,100
3,100000
2,1000
1,1000
3,100000
3,100000
1,1000
1,1000
2,10000
3,100000
1,100
3,100
3,100000
1,10
1,100
3,100000
3,100000
1,100
2,100
1,1000
3,100000
1,1000
3,100000
2,1000
3,100000
3,100000
3,100000
2,100
3,100000
1,1000
3,100000
2,10000
1,10
1,100
3,100000
1,10
3,100000
3,100000
1,100
2,10000
1,100
2,1000
3,100000
3,100
3,100000
1,1000
1,1000
3,100000
1,1000
2,1000
3,100000
1,1000
3,100000
1,1000
2,1000
3,100000
3,100000
2,10000
1,100
2,100
2,1000
1,1000
3,100
3,100
2,10000
1,1000
3,100000
1,1000
1,1000
3,100000
3,100000
1,1000
3,100000
1,1000
3,100000
2,100
3,100000
3,100
1,1000
3,100000
3,100000
1,100
3,100
1,10
3,100000
1,1000
3,10
1,1000
3,100000
1,100
2,1000
1,1000
2,10000
1,100
3,100
1,1000
1,1000
3,100000
2,100
2,10000
3,100
1,1000
3,100000
2,100
3,100000
3,100000
1,1000
3,100
1,10
2,100
1,1000
3,100000
1,10
2,10000
1,10
3,100
1,1000
1,1000
3,100000
2,1000
1,1000
2,10000
1,1000
3,100000
3,100000
2,1000
2,1000
1,10
1,1000
3,100000
3,100000
1,1000
1,10
1,10
2,10000
2,10000
1,10
1,100
1,100
3,100000
1,10
1,1000
1,100
2,100
2,1000
3,100
3,100000
3,100000
1,1000
1,10
2,1000
3,100000
2,100
3,100000
3,100000
2,100
3,100000
1,100
3,100000
3,100000
2,1000
3,100000
1,1000
3,100
1,10
3,100000
2,100
3,100000
1,1000
3,100000
1,1000
3,100000
2,100
1,1000
1,1000
1,1000
1,1000
1,1000
3,100000
2,100
3,100000
1,1000
3,100000
3,100000
1,100
3,100000
1,1000
3,100
1,1000
1,100
2,1000
1,100
3,100000
1,100
1,1000
2,1000
1,100
3,100000
1,1000
1,1000
1,100
3,100000
3,100
2,10000
3,100000
2,10000
1,100
3,100000
3,100000
1,1000
1,1000
3,100000
3,100
1,100
2,10000
1,1000
1,1000
1,1000
1,1000
3,100000
1,10
1,1000
3,100
1,1000
3,100000
3,100000
3,100000
3,100000
2,10000
1,1000
1,1000
3,100000
1,1000
2,10000
2,10000
2,100
1,10
3,100000
1,1000
3,100000
3,100000
3,100000
2,100
2,100
3,100000
2,1000
2,100
1,10
3,100000
3,100000
3,100000
2,10000
1,100
1,10
3,100000
3,100000
3,100000
3,100000
3,100000
2,100
3,100000
1,10
1,1000
1,1000
1,100
3,100000
2,10000
2,10000
1,100
1,1000
2,1000
3,100000
1,10
3,100000
1,1000
1,10
1,1000
3,100000
3,100000
2,1000
1,10
1,1000
3,100000
3,100000
1,1000
3,100000
3,100000
3,100000
2,1000
3,100
3,100000
2,100
1,10
2,1000
3,100000
3,100000
2,1000
1,100
1,10
1,1000
3,100000
2,100
1,1000
2,10000
1,1000
1,100
1,1000
1,1000
1,100
2,100
3,100000
3,100000
3,100
1,100
2,100
2,1000
2,1000
3,100000
1,1000
1,1000
1,1000
2,100
1,100
1,10
3,100000
3,100000
3,100000
3,100000
1,1000
1,100
1,10
1,1000
3,100
1,1000
3,100000
3,100000
3,100
2,1000
1,1000
3,100000
3,100
1,100
1,1000
2,100
1,1000
3,100000
1,10
2,100
3,100000
1,100
1,1000
1,1000
1,1000
1,10
3,100000
3,100000
1,10
2,1000
3,100
1,100
3,100
1,10
1,1000
1,10
3,100000
1,10
1,100
3,100000
1,1000
2,100
1,100
1,100
1,1000
3,100000
1,1000
3,100
3,100
2,1000
3,100000
3,100000
3,100
2,100
1,1000
3,100000
1,1000
1,100
1,1000
2,100
3,100000
3,100
3,100000
2,100
3,100000
3,100000
3,100000
1,1000
3,100
2,100
3,100
1,1000
2,100
2,10000
1,10
3,100
1,1000
1,100
1,1000
3,100000
1,100
3,100000
1,100
1,100
1,1000
3,100000
1,100
1,10
3,100000
3,100
3,100
3,100000
3,100000
1,1000
2,1000
1,1000
2,10000
1,1000
3,100000
1,10
1,100
1,100
2,10000
2,10000
3,100000
1,1000
1,1000
1,1000
1,10
3,100000
1,1000
3,100
3,100000
2,100
2,100
3,100000
2,1000
1,1000
1,1000
3,100
1,100
2,10000
3,100
1,100
1,1000
3,100000
3,100000
3,100
3,100000
1,1000
3,100000
2,1000
1,100
2,10000
3,100000
2,1000
1,10
2,10000
1,10
3,100000
2,10000
3,100000
1,100
2,100
3,100
1,1000
1,100
1,1000
3,100000
3,100000
2,100
1,100
1,1000
1,1000
3,100000
2,10000
3,100000
3,100000
2,100
3,100
2,100
2,1000
3,100000
1,1000
3,100
1,100
3,100000
1,10
3,100000
1,10
1,1000
3,100000
1,1000
3,10
1,1000
3,100000
1,1000
1,1000
3,100000
1,1000
2,100
3,100000
3,100000
1,1000
3,100000
2,1000
3,100
3,100000
1,1000
2,10000
3,100000
2,10000
3,100000
1,100
1,1000
2,10000
1,100
2,1000
3,100000
1,100
2,10000
1,1000
1,1000
1,1000
1,1000
3,100000
3,100000
1,1000
1,1000
1,1000
3,100000
1,1000
3,100
3,100000
3,100000
3,100
1,10
1,1000
1,100
3,100000
1,1000
3,100
2,1000
3,100000
2,10000
1,100
3,100000
1,1000
2,1000
3,100000
2,1000
1,1000
2,10000
1,10
1,100
1,100
1,1000
3,100
2,100
3,10
1,1000
1,1000
3,100000
1,100
3,100000
1,100
3,100000
1,100
1,1000
3,100000
1,1000
1,10
1,10
1,10
1,1000
2,100
1,1000
2,100
1,100
2,1000
3,100000
1,100
2,100
3,100
1,1000
3,100000
1,10
3,100000
3,100000
1,10
3,100000
1,100
1,1000
2,10000
1,1000
1,1000
1,1000
1,1000
1,100
1,10
1,1000
1,1000
2,10000
3,100000
2,1000
3,100000
3,100000
2,1000
3,100000
2,100
2,10000
1,100
3,100000
3,100000
2,1000
1,1000
2,100
3,100
1,1000
2,100
1,100
3,100000
2,10000
3,100000
1,100
2,1000
1,1000
3,100000
2,10000
1,1000
3,100000
2,10000
2,1000
3,100
3,100
1,1000
3,10
2,1000
3,100
2,1000
3,100000
1,1000
3,100000
2,100
1,10
1,1000
1,10
3,100000
2,10000
1,100
3,100000
3,100000
2,100
1,100
1,10
3,100000
3,100000
1,100
2,10000
1,1000
2,100
3,100000
1,10
2,10000
3,100000
3,100000
3,100000
1,10
3,100000
2,100
3,100000
3,100000
1,1000
1,1000
1,100
1,1000
1,100
2,10000
2,100
1,1000
3,10
2,100
3,100000
3,100000
3,100000
1,100
3,100
3,100000
2,10000
3,100000
2,10000
2,1000
1,100
1,100
3,100000
3,100
1,100
3,100000
2,10000
1,10
3,100000
1,100
2,10000
1,1000
1,1000
1,100
1,1000
1,100
1,10
1,1000
1,1000
1,100
3,100000
1,100
2,10000
2,1000
2,100
1,100
3,100000
1,100
1,1000
1,10
1,1000
1,10
1,1000
2,1000
3,100000
3,100000
1,10
2,1000
3,100000
3,100000
1,100
3,100000
3,100
1,100
1,1000
2,100
3,100000
1,1000
2,1000
3,100
1,10
2,10000
2,100
1,10
1,100
2,100
3,100000
1,1000
3,100000
1,100
2,100
1,1000
3,100
3,100
3,100
3,100000
3,100000
3,100000
3,100000
3,100000
3,100000
2,10000
1,1000
1,10
3,100000
2,1000
3,100
1,1000
1,10
3,100000
2,10000
2,100
3,100000
2,1000
1,1000
3,100000
3,100000
2,10000
1,100
2,100
1,100
2,10000
2,10000
2,100
1,1000
1,1000
1,10
3,100000
1,1000
1,100
1,1000
2,10000
3,100000
2,100
3,100
2,100
1,100
3,100000
2,1000
1,100
3,100000
3,100000
2,100
3,100000
3,100000
2,10000
3,100000
1,1000
2,10000
3,100000
1,100
3,100000
1,100
1,10
1,1000
3,100000
1,100
2,10000
1,100
3,100000
2,100
3,100000
1,1000
1,1000
3,10
1,10
1,100
3,100
1,1000
1,1000
2,100
1,10
3,100
1,10
1,1000
2,1000
1,1000
1,1000
1,100
1,1000
2,10000
1,10
3,100
1,100
1,100
3,100000
3,100000
1,1000
2,1000
3,100000
1,1000
1,1000
3,100
1,10
1,100
3,100000
1,1000
2,1000
3,100000
3,100000
3,100000
1,100
3,100000
2,100
1,100
3,100
2,100
2,100
3,100
3,100
3,100000
1,100
3,100
1,1000
3,100000
3,100000
2,1000
1,10
3,100000
3,100000
1,1000
3,100000
1,1000
3,100000
2,1000
1,100
3,100000
3,100000
1,100
1,1000
1,1000
1,1000
1,1000
3,100000
3,100
1,10
1,10
2,10000
3,100
2,10000
3,100000
3,100000
2,10000
3,100000
3,100000
3,100000
1,10
1,1000
2,10000
3,100000
3,100000
1,10
3,100000
1,100
3,100000
1,1000
1,1000
2,10000
2,10000
3,100000
2,1000
1,1000
3,100
2,10000
1,100
2,100
3,100000
3,100000
2,10000
2,10000
1,100
1,1000
3,100000
2,1000
3,100000
1,1000
2,100
1,1000
1,1000
3,100
3,100000
1,1000
1,10
3,100000
3,100000
2,10000
3,100000
3,100000
2,10000
3,100
1,10
1,100
1,100
3,100000
1,1000
3,100000
2,100
1,1000
1,1000
1,10
1,1000
3,100000
1,100
3,100000
3,100
3,100000
1,10
1,1000
2,10000
3,10
3,100
3,100
3,100000
3,100000
3,100000
3,100000
3,100000
2,10000
3,100000
2,100
3,100000
3,100000
3,100000
1,1000
1,1000
3,100000
1,100
1,100
1,1000
1,100
3,100
3,100000
3,100000
1,100
1,100
1,1000
1,1000
1,1000
2,10000
3,100000
1,1000
1,1000
2,10000
3,100000
3,100000
1,1000
2,100
3,100000
2,100
3,100000
3,100000
1,10
2,100
2,1000
2,100
3,100000
2,100
3,100000
3,100000
1,1000
3,100000
1,1000
3,100
1,100
3,100000
1,1000
3,100000
2,100
2,1000
3,100000
3,100000
1,100
1,1000
3,100000
1,100
3,100000
3,100000
3,100000
2,10000
1,100
3,100
1,10
3,100000
2,100
3,100000
2,100
1,1000
1,1000
1,1000
3,100000
1,100
2,1000
1,100
1,1000
2,1000
3,100
1,100
1,100
2,1000
2,100
1,100
3,100000
1,1000
1,100
1,1000
1,100
2,1000
3,100000
1,10
1,1000
2,10000
3,100000
1,1000
3,100000
3,100
3,100000
1,1000
2,10000
3,100000
2,10000
1,1000
1,100
2,100
2,1000
2,10000
2,1000
2,10000
3,100000
2,100
2,1000
1,100
1,1000
2,10000
1,100
1,100
1,1000
2,100
1,100
1,1000
1,1000
1,1000
3,100000
3,100000
1,100
1,1000
3,100000
3,100000
1,1000
3,100000
3,100000
1,1000
2,100
1,10
3,100000
1,100
2,10000
3,100000
3,100000
1,1000
1,1000
3,100000
1,100
2,10000
3,100000
3,100000
1,1000
3,100000
2,10000
2,10000
1,10
1,10
2,100
3,100000
1,10
1,1000
2,100
3,100
3,100000
1,10
1,100
1,1000
1,10
3,100
2,10000
1,100
1,100
1,1000
3,100000
2,10000
1,100
1,10
1,100
3,100000
1,1000
1,1000
3,100
1,1000
2,100
1,1000
2,100
1,100
3,100000
2,10000
1,1000
2,100
2,10000
3,100000
3,100000
2,1000
3,100000
3,100000
3,100000
3,100
1,100
2,10000
2,10000
2,100
1,100
3,100000
2,100
2,1000
2,10000
1,1000
3,100000
3,100000
2,1000
1,100
3,100000
3,100000
3,100000
2,10000
2,1000
1,100
3,100
1,100
3,100
3,100000
1,10
1,1000
1,1000
3,100000
2,10000
1,100
3,100000
2,100
1,100
3,100000
1,100
1,1000
1,1000
1,1000
2,1000
1,100
1,100
1,10
3,100000
2,10000
3,100
3,100000
3,100000
3,100000
3,10
1,1000
2,1000
3,100000
3,100000
3,100000
3,100000
3,100000
1,1000
2,1000
3,100000
3,100000
3,100000
3,100000
3,100000
3,100000
3,100000
3,100
2,1000
2,100
3,100000
3,100000
2,1000
1,1000
1,100
1,100
1,1000
1,1000
1,1000
3,100000
3,100000
1,100
3,100000
3,100000
3,100000
3,100000
2,1000
1,1000
1,1000
3,100000
1,100
1,100
3,100000
1,1000
2,100
2,100
1,1000
1,10
1,1000
3,100000
3,100000
3,100000
3,100
3,100000
2,10000
1,1000
1,10
1,100
2,10000
3,100000
3,100000
1,1000
1,10
1,1000
1,1000
2,10000
3,100000
2,100
3,100000
3,100000
1,10
2,10000
2,1000
2,100
2,100
3,100000
3,100000
1,100
1,1000
2,10000
3,100000
3,100000
1,100
3,100000
3,100000
3,100000
1,100
3,100000
2,1000
1,100
1,1000
3,100
1,10
1,1000
1,10
1,1000
2,100
1,1000
3,100000
3,100000
3,100000
3,100000
2,1000
2,100
1,10
1,100
2,100
3,100000
1,100
1,1000
3,100000
1,1000
1,10
3,100000
3,100000
1,1000
1,10
1,100
3,100000
1,1000
3,100000
1,1000
1,1000
1,100
1,1000
3,100
1,1000
3,100000
1,1000
3,100000
3,100000
1,1000
3,100000
3,100
1,100
1,1000
3,100000
1,1000
1,1000
1,100
1,1000
1,1000
1,10
1,1000
1,1000
1,10
3,100000
1,1000
1,100
3,100000
2,10000
1,100
1,1000
3,100
1,100
2,1000
1,10
2,100
2,10000
3,100000
2,100
1,1000
1,10
1,10
3,100000
3,100000
2,10000
1,10
1,100
2,100
1,100
1,10
3,100000
1,100
1,100
1,1000
1,1000
1,100
3,100
3,100000
3,100000
3,100000
3,100000
3,100000
1,100
3,100000
2,1000
1,10
3,100
1,100
3,100000
1,1000
3,100000
1,1000
3,100000
3,100000
2,10000
3,100000
3,100000
3,100000
2,10000
2,10000
2,100
1,10
2,1000
1,1000
3,100000
3,100000
2,100
3,100000
1,10
1,100
3,100000
1,1000
1,1000
1,1000
2,10000
2,100
3,100000
3,100000
3,100000
1,100
1,100
3,100000
1,1000
1,1000
3,100000
2,10000
1,10
3,100000
2,10000
3,10
2,100
3,100000
2,1000
1,100
3,100000
3,100
3,100000
1,1000
3,100000
1,10
1,100
3,100000
3,100000
3,100000
3,100
1,10
3,100000
2,10000
1,10
1,100
3,100
3,100000
1,10
2,1000
3,100000
2,10000
3,100
1,1000
3,100000
3,100000
3,100000
2,1000
1,1000
2,100
2,100
2,10000
1,100
2,10000
1,1000
1,1000
1,100
2,1000
2,100
3,100000
1,1000
3,100000
1,10
2,100
2,100
1,1000
3,100000
1,1000
3,100000
2,1000
1,100
1,1000
2,10000
3,100000
3,100000
3,100000
1,100
1,100
3,100000
1,1000
3,100000
3,100000
1,1000
3,100
3,100000
1,1000
2,1000
1,1000
1,1000
1,10
1,100
3,100000
3,100000
1,100
1,10
2,100
1,100
3,100000
1,100
1,1000
3,100000
1,100
3,100000
3,100000
3,100000
3,100000
1,10
1,1000
3,100000
1,100
2,10000
3,100
1,10
1,10
3,100000
2,10000
3,100000
2,10000
1,100
1,1000
1,100
3,100000
3,100000
3,100000
3,100000
3,100000
3,100
3,100000
2,10000
2,100
3,100000
1,1000
2,100
3,100000
1,1000
3,100
1,10
1,1000
2,10000
2,10000
3,100000
1,1000
3,100000
1,100
2,10000
2,100
1,100
3,100000
3,100
1,100
3,100000
3,100000
1,100
2,100
1,100
3,100000
3,100000
3,100000
3,100000
3,100
2,100
1,1000
1,10
3,100
3,100000
3,100000
3,100000
1,10
3,100000
1,1000
2,1000
2,1000
1,100
3,100000
3,100000
3,100000
1,10
3,100000
1,10
1,1000
1,1000
3,100000
3,100000
1,100
3,100000
2,10000
1,1000
2,10000
3,100000
1,1000
3,100000
3,100000
3,100000
1,1000
1,100
1,100
1,100
1,10
1,100
3,100000
1,1000
1,100
2,10000
3,100000
2,10000
2,100
1,1000
2,100
3,100000
3,100000
1,1000
3,100000
1,1000
3,100000
3,100
2,1000
1,100
3,100
1,10
2,100
3,100000
1,1000
2,10000
3,100000
1,10
3,100000
1,10
1,1000
1,100
1,100
1,1000
2,1000
2,10000
1,1000
1,10
1,1000
1,1000
1,10
1,100
2,1000
1,1000
1,1000
2,10000
3,100000
3,100000
1,10
3,100000
1,1000
3,100000
3,100
2,10000
1,1000
1,10
1,100
3,100000
3,100000
1,1000
1,100
1,1000
1,1000
2,10000
3,100000
1,1000
3,100000
1,1000
3,100000
1,100
3,100000
1,100
3,100
3,100
2,10000
3,100000
2,100
3,100000
3,100000
1,10
1,1000
2,10000
2,1000
1,1000
1,100
1,1000
1,1000
3,100000
1,100
2,1000
3,100
3,100
1,10
3,100000
2,1000
2,10000
3,100
1,100
3,100000
3,100000
2,100
1,1000
2,1000
1,100
3,100000
3,100000
1,10
2,1000
1,1000
1,100
1,10
1,10
3,100
2,1000
1,100
1,100
3,100000
1,100
1,1000
3,100000
3,100000
3,100000
3,100000
3,100000
2,1000
2,1000
1,1000
2,1000
1,1000
2,100
1,1000
2,100
3,100000
3,100
1,1000
1,1000
2,10000
1,100
2,1000
2,100
1,1000
1,1000
2,10000
3,100000
3,100000
1,10
2,100
2,1000
1,100
1,1000
3,100000
3,100000
3,100000
2,1000
2,100
1,1000
2,10000
1,100
1,10
3,100000
2,1000
1,100
1,100
3,100000
2,10000
2,10000
3,100000
1,1000
1,1000
3,100000
3,100
2,10000
1,1000
3,100000
1,1000
2,10000
3,100
1,1000
1,10
1,10
3,100000
3,100000
3,100
1,1000
1,1000
2,100
2,1000
3,100000
3,100000
3,100000
3,100000
3,100
1,10
3,100000
3,100
1,100
1,100
1,1000
3,100000
1,1000
1,1000
1,100
3,100000
1,1000
3,100000
3,100000
1,1000
1,1000
1,1000
3,100000
1,1000
3,100000
3,100
3,100000
3,100
1,1000
3,100000
3,100000
1,1000
1,1000
1,100
2,10000
3,100
2,1000
3,100000
1,10
1,1000
3,100
2,100
2,1000
1,10
1,1000
3,100000
1,1000
1,10
1,10
2,10000
2,1000
3,100000
1,1000
3,100
2,10000
2,10000
3,100000
3,100000
1,1000
1,100
2,100
1,10
3,100000
2,1000
1,10
1,1000
3,100000
1,1000
1,100
2,10000
3,100000
1,10
3,100
3,100000
1,10
2,1000
3,100000
3,100000
3,100000
1,10
3,100000
1,100
3,100000
1,1000
3,100000
1,100
3,100000
3,100000
1,10
2,1000
1,1000
1,100
3,100000
3,100000
3,100000
1,1000
3,100000
1,1000
1,100
2,1000
1,1000
1,10
1,10
2,10000
3,100000
3,100000
1,100
1,1000
3,100000
3,100000
3,100000
3,100000
1,100
3,100000
3,100000
1,10
3,100000
1,10
1,10
1,100
3,100000
3,100000
1,1000
3,100000
1,1000
1,1000
1,100
3,100000
2,100
2,100
3,100000
1,100
2,100
3,100000
2,100
1,100
2,10000
1,10
1,100
3,100000
2,10000
3,100000
1,100
3,100000
3,100000
3,100000
1,1000
3,100
2,10000
3,100000
1,100
1,1000
3,100000
3,100000
2,10000
3,100000
1,1000
2,10000
2,10000
2,10000
1,1000
3,100000
3,100000
1,1000
1,1000
2,1000
1,100
2,100
3,100000
2,1000
3,100000
3,100
1,10
1,10
1,10
1,10
3,100000
3,100000
2,1000
3,100000
3,100000
1,1000
1,1000
3,100000
1,1000
3,100000
1,10
3,100
2,10000
1,10
3,100
1,1000
2,100
1,1000
3,100000
2,10000
1,10
2,100
3,100000
1,1000
3,100
3,100
1,100
3,100
1,1000
1,10
1,100
3,100000
1,1000
1,100
3,100000
2,10000
3,100
3,100000
3,100000
1,1000
3,100
1,1000
2,1000
1,1000
1,1000
1,100
2,100
2,1000
3,100000
1,100
3,100000
1,1000
3,100000
3,100000
3,100
2,10000
3,100000
1,10
3,100000
3,100000
3,100
1,1000
2,10000
3,100000
3,100000
2,1000
2,100
3,100000
1,1000
1,1000
3,100000
2,100
3,100000
1,100
1,100
2,1000
3,100000
3,100000
3,100000
1,100
2,1000
1,10
2,1000
3,100000
3,100000
1,100
2,100
1,100
1,1000
1,1000
1,1000
2,100
1,1000
1,10
3,100000
1,100
1,10
1,100
2,100
3,100000
1,1000
2,10000
2,10000
1,1000
3,100000
1,1000
1,100
1,1000
2,100
2,1000
1,100
1,100
1,1000
2,100
3,100000
3,100000
1,10
3,100000
1,1000
1,1000
3,100000
1,100
2,1000
2,100
3,100000
3,100
2,100
1,1000
3,100000
1,100
2,1000
2,100
3,100000
1,100
3,100000
2,10000
1,100
3,100000
2,10000
1,10
3,100000
1,100
1,100
3,100000
3,100000
3,100000
3,100000
2,1000
3,100
3,100000
1,1000
2,100
3,100000
3,100000
1,1000
2,10000
3,100000
1,1000
1,100
1,100
1,1000
3,100000
1,1000
1,100
1,1000
3,100000
3,100
3,100000
1,1000
1,10
2,100
3,100
3,100000
1,1000
1,1000
3,100000
3,100
2,10000
2,1000
1,10
3,100000
1,1000
1,1000
1,100
2,1000
3,100
3,100000
1,10
3,100000
1,100
3,100000
2,100
1,1000
1,10
2,100
1,1000
3,100000
1,100
1,100
1,100
1,1000
3,100000
3,100
1,10
1,1000
2,10000
2,10000
3,100000
3,100000
1,10
3,100000
1,1000
3,100000
1,10
3,100000
2,1000
3,100000
3,100
3,100000
2,10000
2,100
1,1000
1,100
3,100000
1,100
2,1000
2,1000
2,10000
1,1000
1,10
2,1000
2,1000
2,10000
1,1000
1,100
3,100000
1,1000
2,100
3,100
3,100000
2,1000
3,100000
3,100
2,1000
3,100000
1,10
2,10000
3,100000
2,100
3,100000
2,10000
3,100000
2,100
1,1000
2,100
1,1000
3,100000
1,1000
3,100000
3,100000
3,100
1,100
1,1000
3,100
3,100000
1,1000
1,100
2,10000
2,100
3,100000
3,100
3,100000
3,100000
3,100000
1,1000
1,100
3,100000
3,100000
2,1000
1,10
3,100000
2,10000
3,100000
1,10
3,100
2,10000
3,100000
3,100000
2,1000
1,1000
3,100000
3,100000
2,100
3,100000
1,100
1,100
2,10000
3,100000
1,10
1,100
2,100
1,1000
2,10000
3,100
1,100
2,1000
1,1000
1,100
2,10000
1,10
1,1000
1,100
3,100
3,100000
3,100000
3,100000
3,100000
1,100
2,10000
1,100
3,100000
2,100
3,100000
1,1000
1,1000
1,100
2,1000
1,1000
1,1000
2,100
1,1000
1,100
3,100000
1,1000
1,1000
3,100
1,10
3,100000
2,10000
1,100
3,100000
1,1000
1,1000
3,100000
3,100
2,10000
1,10
1,10
3,100000
2,100
1,10
1,1000
3,100000
2,1000
1,10
2,100
1,10
3,100
2,1000
1,10
2,100
2,100
3,100000
1,10
1,1000
3,100000
3,100000
1,1000
3,100
1,1000
1,1000
1,1000
3,100000
2,100
1,100
1,10
3,100000
3,100
2,1000
3,100000
3,100
3,100000
3,100000
3,100000
1,100
2,10000
1,10
3,100000
3,100000
1,100
3,100000
2,1000
2,1000
2,10000
2,10000
1,1000
2,1000
1,100
2,100
1,10
1,1000
2,1000
1,1000
1,1000
2,10000
3,100000
2,100
3,10
1,1000
2,100
3,100000
3,100000
1,100
2,1000
3,100000
