A,B_star,C_star
56,155.0,356.0
34,155.0,98.0
56,155.0,178.0
21,12.0,178.0
78,198.0,356.0
21,155.0,178.0
21,45.0,45.0
21,155.0,356.0
78,12.0,356.0
34,45.0,45.0
56,198.0,356.0
56,155.0,45.0
21,155.0,356.0
21,12.0,178.0
78,198.0,178.0
78,155.0,356.0
34,45.0,45.0
78,198.0,356.0
21,45.0,356.0
21,45.0,45.0
21,155.0,45.0
56,12.0,178.0
56,155.0,356.0
34,198.0,356.0
21,45.0,45.0
78,,178.0
78,155.0,356.0
21,12.0,178.0
78,155.0,45.0
56,155.0,
78,155.0,356.0
78,155.0,45.0
56,12.0,178.0
78,198.0,356.0
56,155.0,45.0
78,198.0,178.0
56,155.0,
78,12.0,178.0
78,12.0,98.0
56,155.0,
21,12.0,
34,198.0,178.0
78,198.0,45.0
34,45.0,178.0
21,198.0,178.0
78,155.0,178.0
34,155.0,45.0
34,45.0,45.0
78,155.0,45.0
56,155.0,356.0
21,155.0,45.0
21,12.0,98.0
21,12.0,356.0
56,198.0,45.0
56,155.0,
78,12.0,178.0
78,155.0,356.0
21,198.0,356.0
34,45.0,45.0
21,12.0,356.0
56,198.0,
78,198.0,178.0
21,12.0,178.0
56,12.0,356.0
34,45.0,178.0
56,155.0,178.0
21,155.0,98.0
21,198.0,356.0
34,12.0,45.0
34,198.0,356.0
34,45.0,178.0
56,198.0,
78,12.0,356.0
56,155.0,356.0
56,45.0,356.0
56,198.0,356.0
78,155.0,356.0
56,155.0,356.0
21,12.0,178.0
34,198.0,356.0
21,155.0,356.0
21,155.0,178.0
21,155.0,356.0
56,155.0,45.0
78,12.0,98.0
78,155.0,45.0
56,198.0,356.0
78,155.0,178.0
56,198.0,45.0
34,45.0,45.0
21,155.0,45.0
34,12.0,98.0
34,155.0,45.0
21,12.0,
34,198.0,98.0
56,155.0,356.0
34,45.0,178.0
78,198.0,178.0
78,198.0,178.0
56,12.0,356.0
78,198.0,356.0
34,155.0,45.0
34,155.0,45.0
56,12.0,
78,155.0,45.0
56,12.0,178.0
34,45.0,356.0
21,12.0,356.0
56,12.0,98.0
21,12.0,98.0
34,45.0,356.0
56,155.0,356.0
34,155.0,178.0
34,12.0,356.0
21,12.0,356.0
56,155.0,178.0
21,155.0,356.0
78,155.0,178.0
56,155.0,45.0
56,198.0,356.0
56,155.0,178.0
34,45.0,98.0
56,12.0,178.0
56,198.0,356.0
34,45.0,178.0
21,45.0,178.0
78,155.0,45.0
78,198.0,178.0
78,198.0,356.0
78,12.0,178.0
34,,178.0
78,198.0,178.0
78,198.0,356.0
78,155.0,356.0
21,155.0,178.0
78,155.0,45.0
56,12.0,98.0
56,198.0,178.0
56,12.0,45.0
21,12.0,178.0
21,12.0,356.0
21,198.0,98.0
21,155.0,98.0
56,155.0,98.0
21,12.0,178.0
21,155.0,178.0
56,155.0,178.0
78,198.0,356.0
34,198.0,356.0
34,12.0,178.0
34,12.0,178.0
56,12.0,
78,198.0,356.0
56,155.0,45.0
56,12.0,178.0
56,198.0,98.0
34,155.0,178.0
21,12.0,178.0
56,198.0,356.0
21,12.0,356.0
56,155.0,356.0
34,45.0,98.0
56,,178.0
21,155.0,356.0
78,155.0,45.0
78,198.0,
21,155.0,178.0
56,12.0,178.0
78,155.0,356.0
21,12.0,356.0
34,45.0,45.0
21,12.0,98.0
34,45.0,356.0
78,198.0,
21,155.0,98.0
56,198.0,178.0
21,155.0,45.0
21,155.0,178.0
56,45.0,178.0
56,198.0,178.0
56,12.0,45.0
56,198.0,45.0
21,155.0,45.0
56,198.0,178.0
34,45.0,45.0
56,155.0,45.0
34,45.0,356.0
56,45.0,45.0
21,198.0,178.0
78,198.0,356.0
21,155.0,45.0
78,155.0,45.0
78,12.0,178.0
21,198.0,356.0
21,155.0,178.0
34,45.0,178.0
21,155.0,
21,155.0,178.0
78,12.0,45.0
21,12.0,178.0
56,12.0,45.0
56,,178.0
21,198.0,178.0
56,45.0,178.0
56,12.0,45.0
78,198.0,45.0
56,12.0,45.0
21,45.0,356.0
78,198.0,178.0
56,155.0,356.0
21,12.0,178.0
56,155.0,45.0
34,45.0,45.0
21,155.0,98.0
56,198.0,178.0
56,12.0,98.0
56,155.0,356.0
78,155.0,178.0
21,45.0,178.0
34,45.0,356.0
21,155.0,356.0
78,12.0,178.0
21,45.0,178.0
78,155.0,
56,12.0,178.0
21,12.0,98.0
21,155.0,356.0
34,45.0,356.0
34,45.0,45.0
78,198.0,178.0
78,198.0,178.0
78,155.0,356.0
21,12.0,356.0
21,12.0,98.0
34,12.0,98.0
56,198.0,178.0
78,155.0,178.0
21,155.0,178.0
21,12.0,98.0
34,155.0,356.0
56,198.0,356.0
34,45.0,45.0
56,198.0,356.0
56,155.0,178.0
78,198.0,45.0
56,198.0,45.0
56,198.0,356.0
56,155.0,356.0
21,155.0,45.0
78,155.0,45.0
78,198.0,178.0
21,12.0,98.0
21,12.0,
56,198.0,98.0
34,45.0,356.0
34,45.0,98.0
56,198.0,356.0
56,198.0,356.0
56,12.0,178.0
78,155.0,356.0
21,12.0,98.0
56,12.0,45.0
56,198.0,178.0
34,155.0,98.0
21,12.0,178.0
78,198.0,
21,45.0,178.0
56,,178.0
21,45.0,98.0
56,155.0,45.0
21,12.0,178.0
21,12.0,45.0
21,155.0,178.0
56,12.0,
21,155.0,178.0
56,198.0,98.0
21,12.0,178.0
34,45.0,98.0
56,155.0,178.0
56,12.0,356.0
56,12.0,178.0
56,12.0,178.0
34,12.0,356.0
21,12.0,178.0
56,198.0,98.0
56,12.0,356.0
21,155.0,45.0
21,12.0,45.0
56,12.0,178.0
21,12.0,356.0
34,45.0,356.0
78,155.0,178.0
56,155.0,356.0
21,12.0,45.0
21,45.0,178.0
78,12.0,45.0
78,198.0,
34,155.0,356.0
78,198.0,45.0
21,45.0,
78,155.0,178.0
56,12.0,356.0
56,155.0,178.0
56,12.0,98.0
34,155.0,356.0
34,12.0,98.0
21,155.0,356.0
34,45.0,178.0
78,155.0,178.0
34,12.0,356.0
34,12.0,356.0
78,12.0,
21,12.0,45.0
34,155.0,178.0
21,155.0,178.0
34,45.0,178.0
21,,178.0
78,155.0,178.0
21,12.0,98.0
56,198.0,45.0
21,198.0,45.0
78,198.0,356.0
34,155.0,356.0
78,155.0,45.0
56,155.0,45.0
21,45.0,98.0
21,45.0,178.0
21,155.0,178.0
21,,178.0
56,12.0,45.0
21,,178.0
56,45.0,45.0
78,155.0,45.0
21,155.0,178.0
21,12.0,45.0
21,12.0,178.0
56,12.0,45.0
78,12.0,178.0
21,155.0,356.0
56,12.0,178.0
21,155.0,45.0
34,12.0,178.0
78,12.0,178.0
21,12.0,178.0
56,198.0,356.0
56,45.0,178.0
34,198.0,356.0
78,155.0,
21,45.0,178.0
21,12.0,178.0
21,12.0,45.0
56,198.0,356.0
34,45.0,98.0
56,12.0,45.0
78,12.0,98.0
21,155.0,356.0
34,45.0,45.0
78,155.0,356.0
21,12.0,178.0
21,12.0,98.0
21,12.0,178.0
78,155.0,356.0
56,12.0,45.0
34,12.0,178.0
78,198.0,178.0
34,12.0,178.0
21,12.0,356.0
21,,178.0
56,12.0,98.0
21,155.0,45.0
21,155.0,45.0
21,155.0,45.0
78,155.0,45.0
21,198.0,356.0
34,45.0,98.0
21,45.0,178.0
56,198.0,45.0
34,155.0,45.0
56,12.0,45.0
21,198.0,356.0
56,198.0,45.0
78,12.0,356.0
21,12.0,178.0
78,198.0,178.0
56,155.0,178.0
21,45.0,178.0
21,,178.0
21,198.0,98.0
21,12.0,356.0
78,198.0,356.0
34,155.0,98.0
56,,178.0
21,12.0,178.0
56,155.0,356.0
34,198.0,45.0
21,155.0,45.0
78,12.0,178.0
21,155.0,45.0
34,155.0,178.0
21,45.0,98.0
56,155.0,356.0
56,198.0,45.0
56,198.0,356.0
56,155.0,98.0
78,155.0,45.0
56,45.0,178.0
21,155.0,356.0
78,198.0,356.0
34,12.0,45.0
21,155.0,356.0
34,155.0,356.0
34,198.0,356.0
56,155.0,45.0
56,198.0,
56,155.0,45.0
78,12.0,178.0
78,155.0,178.0
56,12.0,356.0
56,198.0,178.0
56,198.0,356.0
21,198.0,356.0
78,198.0,45.0
21,12.0,98.0
56,155.0,
56,12.0,178.0
21,12.0,45.0
56,198.0,356.0
56,155.0,45.0
21,155.0,356.0
78,155.0,
21,12.0,356.0
34,12.0,178.0
56,198.0,356.0
21,12.0,178.0
56,12.0,356.0
21,12.0,98.0
21,155.0,45.0
21,12.0,356.0
21,,178.0
34,198.0,98.0
78,12.0,45.0
78,198.0,356.0
56,155.0,178.0
34,45.0,45.0
56,12.0,356.0
34,12.0,356.0
56,12.0,356.0
56,198.0,356.0
34,45.0,178.0
78,12.0,178.0
34,155.0,356.0
34,198.0,356.0
21,12.0,45.0
21,12.0,178.0
34,155.0,178.0
21,12.0,178.0
21,155.0,178.0
21,45.0,45.0
56,45.0,178.0
78,198.0,356.0
34,155.0,45.0
56,12.0,356.0
34,198.0,178.0
78,198.0,178.0
78,155.0,45.0
21,155.0,178.0
56,12.0,45.0
34,198.0,45.0
56,155.0,178.0
56,155.0,178.0
56,12.0,178.0
56,198.0,45.0
21,12.0,356.0
56,,178.0
78,198.0,356.0
34,45.0,178.0
34,198.0,356.0
78,155.0,45.0
78,198.0,178.0
56,12.0,178.0
78,12.0,178.0
21,12.0,178.0
34,155.0,178.0
56,12.0,178.0
56,155.0,98.0
34,155.0,178.0
56,155.0,356.0
21,155.0,178.0
56,198.0,45.0
56,155.0,178.0
34,12.0,356.0
21,12.0,178.0
78,12.0,356.0
34,45.0,45.0
21,12.0,98.0
56,198.0,
21,155.0,98.0
21,155.0,45.0
78,12.0,98.0
56,12.0,178.0
56,12.0,178.0
21,,
56,45.0,178.0
56,12.0,356.0
56,12.0,45.0
56,198.0,356.0
78,12.0,45.0
21,12.0,98.0
21,155.0,178.0
34,45.0,178.0
34,12.0,178.0
78,12.0,356.0
56,45.0,45.0
34,45.0,178.0
56,12.0,178.0
34,12.0,45.0
34,155.0,45.0
56,12.0,45.0
56,198.0,98.0
78,12.0,178.0
78,155.0,
78,155.0,356.0
56,,178.0
78,198.0,
21,198.0,45.0
34,12.0,98.0
34,45.0,45.0
78,155.0,
21,12.0,98.0
21,45.0,45.0
78,155.0,178.0
78,198.0,178.0
21,12.0,356.0
78,12.0,45.0
78,198.0,356.0
56,12.0,45.0
21,45.0,178.0
56,12.0,178.0
21,155.0,178.0
21,12.0,45.0
21,12.0,178.0
21,12.0,45.0
21,12.0,178.0
21,198.0,356.0
78,12.0,98.0
56,155.0,178.0
21,12.0,178.0
78,155.0,45.0
21,155.0,
56,155.0,356.0
56,12.0,98.0
21,155.0,45.0
21,155.0,356.0
78,12.0,178.0
56,198.0,356.0
21,155.0,
56,45.0,178.0
56,198.0,45.0
21,198.0,
56,12.0,45.0
34,155.0,356.0
21,12.0,98.0
56,198.0,356.0
34,45.0,178.0
34,12.0,178.0
56,12.0,356.0
78,12.0,356.0
56,198.0,356.0
34,45.0,45.0
21,12.0,356.0
78,198.0,178.0
21,12.0,98.0
21,12.0,
78,155.0,178.0
56,155.0,45.0
21,12.0,178.0
56,12.0,45.0
78,12.0,98.0
56,155.0,178.0
21,12.0,98.0
78,12.0,98.0
21,45.0,45.0
78,198.0,356.0
21,155.0,45.0
21,12.0,98.0
34,45.0,45.0
21,12.0,45.0
34,,178.0
78,12.0,178.0
56,198.0,178.0
21,12.0,45.0
21,155.0,
34,12.0,45.0
78,198.0,178.0
56,12.0,45.0
34,155.0,45.0
56,12.0,45.0
56,12.0,98.0
56,12.0,45.0
56,198.0,178.0
21,12.0,45.0
56,12.0,178.0
21,12.0,
56,198.0,356.0
34,45.0,178.0
21,12.0,45.0
56,155.0,356.0
34,12.0,45.0
56,198.0,178.0
34,155.0,178.0
56,198.0,178.0
56,198.0,356.0
56,45.0,178.0
21,155.0,45.0
78,155.0,178.0
56,155.0,356.0
34,45.0,356.0
21,12.0,98.0
21,12.0,178.0
56,198.0,
56,45.0,178.0
34,12.0,45.0
56,45.0,45.0
34,198.0,356.0
56,155.0,98.0
21,155.0,356.0
78,12.0,178.0
34,45.0,178.0
78,,178.0
34,12.0,178.0
56,198.0,178.0
34,45.0,45.0
21,12.0,
56,198.0,98.0
56,12.0,
21,45.0,45.0
78,198.0,178.0
78,12.0,356.0
34,,178.0
56,12.0,45.0
21,45.0,356.0
21,155.0,356.0
21,155.0,356.0
56,198.0,178.0
21,198.0,356.0
56,198.0,178.0
34,45.0,178.0
21,12.0,45.0
34,45.0,356.0
56,198.0,
34,198.0,178.0
78,155.0,178.0
56,12.0,45.0
21,12.0,178.0
34,155.0,178.0
56,12.0,98.0
21,155.0,98.0
56,198.0,178.0
56,45.0,98.0
34,45.0,178.0
56,155.0,45.0
56,155.0,45.0
21,12.0,
56,198.0,356.0
34,45.0,45.0
78,198.0,178.0
34,,178.0
34,45.0,356.0
78,155.0,45.0
21,12.0,356.0
78,155.0,356.0
34,12.0,98.0
56,12.0,45.0
56,12.0,98.0
21,155.0,178.0
56,155.0,178.0
21,12.0,45.0
56,12.0,45.0
78,155.0,45.0
56,198.0,98.0
21,12.0,45.0
78,,178.0
78,198.0,45.0
56,155.0,178.0
78,198.0,178.0
34,45.0,178.0
34,45.0,45.0
21,12.0,45.0
78,198.0,178.0
34,45.0,178.0
56,45.0,45.0
21,155.0,178.0
56,198.0,98.0
56,155.0,178.0
56,155.0,178.0
78,155.0,178.0
21,45.0,356.0
34,198.0,45.0
21,12.0,178.0
78,155.0,356.0
21,155.0,356.0
21,155.0,45.0
56,198.0,356.0
78,155.0,45.0
56,198.0,45.0
21,155.0,356.0
34,45.0,356.0
34,12.0,98.0
56,155.0,
21,155.0,98.0
56,198.0,356.0
56,155.0,356.0
78,198.0,
21,12.0,45.0
78,12.0,98.0
34,45.0,178.0
56,155.0,98.0
21,155.0,45.0
56,198.0,178.0
56,12.0,98.0
56,12.0,
21,12.0,178.0
21,155.0,178.0
56,155.0,45.0
56,12.0,98.0
21,155.0,356.0
78,155.0,178.0
78,198.0,45.0
56,12.0,45.0
78,198.0,178.0
56,12.0,356.0
56,155.0,45.0
78,,178.0
56,12.0,
78,155.0,178.0
34,155.0,356.0
21,155.0,45.0
78,155.0,178.0
78,155.0,45.0
21,198.0,45.0
21,45.0,45.0
56,12.0,356.0
78,198.0,356.0
34,45.0,178.0
21,155.0,356.0
34,155.0,178.0
34,155.0,45.0
21,,
56,45.0,45.0
78,198.0,356.0
56,198.0,178.0
56,198.0,98.0
34,45.0,178.0
78,12.0,178.0
56,12.0,45.0
21,155.0,356.0
78,198.0,178.0
34,198.0,356.0
21,155.0,178.0
21,12.0,356.0
21,155.0,178.0
56,198.0,
21,155.0,98.0
56,198.0,356.0
34,198.0,178.0
21,12.0,356.0
21,155.0,178.0
34,12.0,178.0
78,198.0,356.0
21,12.0,178.0
78,155.0,98.0
56,12.0,178.0
34,45.0,178.0
56,155.0,356.0
21,155.0,356.0
21,155.0,356.0
78,198.0,356.0
21,155.0,356.0
56,198.0,178.0
56,155.0,45.0
56,12.0,178.0
78,12.0,98.0
78,155.0,178.0
56,198.0,45.0
34,155.0,178.0
34,155.0,356.0
34,155.0,45.0
21,155.0,356.0
78,155.0,45.0
56,155.0,45.0
56,155.0,356.0
21,12.0,178.0
56,12.0,178.0
21,45.0,
34,45.0,45.0
34,45.0,178.0
21,155.0,98.0
34,155.0,178.0
21,155.0,178.0
56,155.0,
21,198.0,356.0
78,198.0,356.0
56,155.0,45.0
78,155.0,45.0
34,12.0,178.0
21,45.0,178.0
78,155.0,356.0
34,12.0,98.0
34,45.0,178.0
56,155.0,
21,155.0,45.0
21,12.0,178.0
21,155.0,356.0
34,45.0,356.0
21,12.0,
34,12.0,178.0
21,155.0,178.0
34,45.0,178.0
21,12.0,178.0
21,155.0,356.0
56,12.0,45.0
78,198.0,178.0
56,12.0,98.0
56,12.0,178.0
34,198.0,356.0
56,155.0,98.0
78,12.0,178.0
21,12.0,178.0
56,12.0,178.0
34,12.0,178.0
56,155.0,45.0
21,12.0,356.0
56,12.0,178.0
34,,178.0
21,155.0,356.0
34,12.0,98.0
78,12.0,178.0
21,,
56,155.0,178.0
21,45.0,
34,45.0,178.0
21,155.0,98.0
78,198.0,356.0
34,12.0,98.0
56,45.0,178.0
56,155.0,45.0
78,155.0,45.0
56,198.0,356.0
21,12.0,98.0
34,155.0,178.0
21,155.0,178.0
78,198.0,
21,155.0,356.0
21,155.0,356.0
56,12.0,
34,12.0,356.0
78,155.0,45.0
21,155.0,356.0
56,155.0,356.0
56,155.0,45.0
56,12.0,98.0
34,12.0,98.0
56,155.0,178.0
21,155.0,356.0
78,198.0,356.0
56,12.0,98.0
34,45.0,356.0
34,198.0,356.0
34,45.0,45.0
21,12.0,45.0
34,45.0,45.0
34,45.0,98.0
21,45.0,178.0
78,198.0,356.0
78,12.0,45.0
78,198.0,45.0
56,12.0,178.0
56,155.0,178.0
56,198.0,356.0
34,155.0,98.0
21,155.0,178.0
56,155.0,178.0
56,155.0,356.0
34,45.0,178.0
56,198.0,356.0
34,198.0,356.0
78,155.0,356.0
56,155.0,
56,155.0,45.0
78,155.0,98.0
78,198.0,
78,198.0,178.0
21,45.0,98.0
56,12.0,356.0
21,45.0,98.0
21,45.0,45.0
21,12.0,178.0
78,198.0,356.0
34,45.0,98.0
34,198.0,356.0
56,155.0,45.0
34,155.0,45.0
34,45.0,45.0
78,12.0,356.0
78,198.0,45.0
21,155.0,98.0
78,,178.0
21,155.0,98.0
78,198.0,178.0
78,155.0,98.0
78,198.0,178.0
78,155.0,
56,12.0,45.0
78,198.0,178.0
56,198.0,
21,198.0,
34,155.0,98.0
78,12.0,45.0
56,12.0,98.0
34,155.0,178.0
78,155.0,356.0
56,155.0,178.0
78,155.0,356.0
78,12.0,98.0
34,12.0,98.0
34,45.0,45.0
21,12.0,178.0
56,12.0,178.0
78,155.0,45.0
34,45.0,45.0
56,198.0,178.0
56,12.0,178.0
78,198.0,178.0
56,12.0,45.0
56,12.0,45.0
56,155.0,178.0
21,155.0,356.0
21,198.0,356.0
78,198.0,356.0
56,198.0,178.0
21,155.0,356.0
78,155.0,45.0
21,12.0,178.0
34,155.0,45.0
78,198.0,
34,45.0,98.0
56,,178.0
21,155.0,
21,155.0,178.0
21,155.0,
56,198.0,356.0
56,198.0,45.0
78,155.0,45.0
78,12.0,356.0
78,12.0,45.0
21,12.0,98.0
21,12.0,45.0
78,12.0,
56,198.0,45.0
56,198.0,45.0
21,45.0,178.0
56,12.0,178.0
56,12.0,178.0
56,12.0,45.0
56,155.0,178.0
34,155.0,178.0
78,12.0,356.0
21,155.0,356.0
78,12.0,45.0
56,198.0,356.0
78,198.0,356.0
34,198.0,45.0
56,12.0,98.0
21,155.0,98.0
78,155.0,98.0
34,12.0,356.0
56,198.0,356.0
78,198.0,
34,45.0,178.0
78,198.0,178.0
21,12.0,98.0
34,198.0,356.0
34,45.0,178.0
78,155.0,356.0
56,155.0,178.0
21,12.0,98.0
78,155.0,178.0
56,12.0,45.0
21,155.0,45.0
34,45.0,178.0
21,12.0,98.0
56,155.0,356.0
78,198.0,356.0
78,155.0,178.0
56,198.0,356.0
78,12.0,98.0
56,198.0,356.0
34,155.0,98.0
56,198.0,356.0
78,12.0,356.0
78,12.0,356.0
21,12.0,178.0
34,45.0,45.0
78,198.0,178.0
78,155.0,
34,12.0,98.0
21,12.0,178.0
56,12.0,356.0
21,155.0,356.0
78,12.0,356.0
21,45.0,
34,,178.0
56,12.0,45.0
78,155.0,45.0
56,155.0,45.0
56,12.0,356.0
21,,178.0
21,,178.0
56,12.0,45.0
21,12.0,45.0
78,198.0,356.0
34,155.0,178.0
21,155.0,45.0
21,155.0,356.0
21,12.0,
21,155.0,178.0
78,155.0,356.0
34,45.0,178.0
78,155.0,178.0
78,198.0,45.0
78,155.0,45.0
78,155.0,45.0
34,155.0,178.0
34,198.0,356.0
21,155.0,45.0
21,198.0,45.0
56,198.0,
21,155.0,356.0
34,12.0,356.0
56,198.0,178.0
21,198.0,178.0
56,198.0,356.0
56,198.0,178.0
56,,178.0
56,155.0,
21,155.0,178.0
21,12.0,
21,155.0,45.0
21,,
21,155.0,178.0
56,12.0,178.0
78,155.0,356.0
78,12.0,98.0
56,198.0,178.0
56,155.0,178.0
34,45.0,356.0
56,12.0,356.0
56,198.0,356.0
21,155.0,98.0
56,155.0,
21,12.0,356.0
56,198.0,356.0
34,45.0,356.0
56,12.0,45.0
34,12.0,98.0
34,45.0,45.0
34,155.0,45.0
34,,178.0
56,155.0,178.0
21,45.0,178.0
34,155.0,178.0
56,198.0,45.0
34,155.0,178.0
78,155.0,98.0
21,155.0,356.0
21,,
78,155.0,356.0
34,45.0,356.0
56,155.0,356.0
56,155.0,178.0
21,155.0,356.0
21,12.0,
21,12.0,
56,198.0,178.0
21,12.0,
78,155.0,356.0
78,155.0,
34,198.0,356.0
56,155.0,178.0
56,12.0,45.0
78,12.0,178.0
56,12.0,178.0
34,45.0,98.0
56,45.0,45.0
34,12.0,356.0
34,155.0,45.0
56,12.0,45.0
21,155.0,
21,155.0,356.0
56,198.0,356.0
78,155.0,356.0
21,12.0,45.0
34,12.0,178.0
56,155.0,356.0
78,155.0,45.0
34,12.0,178.0
56,12.0,45.0
78,198.0,356.0
34,45.0,356.0
34,12.0,178.0
21,12.0,178.0
21,198.0,98.0
56,155.0,
34,45.0,45.0
21,198.0,178.0
78,12.0,178.0
56,198.0,356.0
34,45.0,178.0
34,45.0,356.0
21,12.0,98.0
56,12.0,
34,12.0,356.0
21,12.0,98.0
21,12.0,98.0
21,155.0,178.0
21,155.0,45.0
21,45.0,178.0
56,155.0,98.0
21,12.0,178.0
21,45.0,45.0
56,198.0,356.0
34,155.0,178.0
21,198.0,
21,12.0,178.0
78,12.0,356.0
56,12.0,178.0
78,155.0,356.0
56,,178.0
56,198.0,356.0
56,155.0,178.0
56,45.0,
21,45.0,178.0
78,12.0,178.0
21,45.0,
34,45.0,178.0
34,45.0,45.0
21,155.0,45.0
34,45.0,178.0
78,155.0,356.0
21,12.0,45.0
78,155.0,178.0
56,198.0,98.0
21,,178.0
21,12.0,98.0
78,198.0,178.0
56,155.0,356.0
56,198.0,356.0
56,12.0,98.0
56,155.0,45.0
34,45.0,178.0
21,155.0,45.0
21,155.0,356.0
78,198.0,45.0
78,12.0,356.0
21,12.0,98.0
21,155.0,45.0
21,155.0,45.0
78,198.0,356.0
56,45.0,178.0
21,155.0,
21,155.0,178.0
21,12.0,
56,155.0,356.0
78,198.0,
21,12.0,178.0
21,12.0,178.0
21,155.0,356.0
56,155.0,
21,155.0,45.0
34,45.0,45.0
21,12.0,
56,155.0,45.0
78,198.0,
34,198.0,356.0
34,45.0,356.0
34,45.0,98.0
21,155.0,45.0
34,12.0,356.0
56,198.0,45.0
56,12.0,45.0
34,198.0,356.0
21,45.0,356.0
21,12.0,
56,155.0,178.0
21,198.0,356.0
21,45.0,356.0
56,155.0,356.0
34,45.0,178.0
56,198.0,356.0
21,12.0,178.0
34,12.0,178.0
56,198.0,356.0
34,198.0,356.0
21,12.0,356.0
56,198.0,356.0
21,12.0,178.0
56,155.0,356.0
78,155.0,45.0
21,,
21,198.0,356.0
56,155.0,356.0
34,12.0,45.0
78,155.0,45.0
56,,
78,12.0,178.0
21,155.0,356.0
56,12.0,98.0
56,198.0,178.0
56,155.0,45.0
21,155.0,45.0
34,155.0,178.0
21,12.0,98.0
34,45.0,45.0
34,,178.0
21,45.0,45.0
56,155.0,178.0
34,45.0,45.0
21,198.0,45.0
34,12.0,178.0
34,45.0,45.0
56,198.0,356.0
21,198.0,356.0
78,155.0,45.0
21,12.0,178.0
21,155.0,356.0
78,198.0,45.0
78,12.0,178.0
56,198.0,356.0
56,198.0,
34,155.0,98.0
21,198.0,356.0
56,45.0,
21,155.0,178.0
34,155.0,178.0
56,12.0,
56,155.0,178.0
21,198.0,356.0
21,,178.0
78,198.0,98.0
21,155.0,45.0
21,12.0,178.0
56,198.0,45.0
34,45.0,356.0
56,155.0,45.0
34,155.0,45.0
56,198.0,178.0
78,198.0,356.0
56,198.0,45.0
56,155.0,178.0
21,12.0,356.0
21,45.0,356.0
34,45.0,356.0
21,155.0,178.0
34,45.0,45.0
21,155.0,98.0
21,198.0,98.0
56,12.0,178.0
21,12.0,98.0
21,155.0,178.0
78,155.0,98.0
21,12.0,356.0
34,45.0,178.0
34,155.0,98.0
21,12.0,98.0
78,12.0,98.0
78,198.0,356.0
21,45.0,356.0
56,198.0,178.0
78,198.0,178.0
56,198.0,356.0
56,198.0,
56,155.0,45.0
34,45.0,45.0
56,155.0,178.0
78,155.0,
78,155.0,356.0
56,12.0,45.0
56,155.0,356.0
21,12.0,178.0
21,45.0,356.0
56,155.0,356.0
21,45.0,
78,198.0,
21,198.0,98.0
56,155.0,45.0
21,198.0,98.0
56,198.0,98.0
21,12.0,
56,12.0,98.0
21,12.0,356.0
56,155.0,356.0
78,12.0,178.0
21,12.0,45.0
34,45.0,178.0
78,155.0,178.0
34,155.0,45.0
78,12.0,45.0
34,198.0,356.0
56,155.0,178.0
34,45.0,178.0
78,12.0,98.0
78,155.0,45.0
21,198.0,45.0
34,45.0,45.0
78,155.0,45.0
56,198.0,178.0
56,45.0,
78,198.0,45.0
34,12.0,45.0
21,155.0,
21,12.0,178.0
78,155.0,45.0
78,198.0,45.0
56,198.0,178.0
21,12.0,178.0
56,198.0,45.0
21,155.0,45.0
78,198.0,178.0
78,155.0,356.0
21,12.0,98.0
56,198.0,178.0
56,12.0,
34,45.0,356.0
21,155.0,98.0
34,45.0,45.0
34,45.0,45.0
56,12.0,45.0
56,155.0,
78,198.0,356.0
56,198.0,356.0
56,198.0,45.0
34,155.0,98.0
56,12.0,98.0
56,198.0,
34,198.0,356.0
56,12.0,45.0
56,155.0,45.0
21,155.0,45.0
34,45.0,45.0
78,198.0,178.0
34,155.0,356.0
78,155.0,45.0
34,155.0,178.0
34,45.0,356.0
78,155.0,178.0
78,12.0,
21,12.0,45.0
56,198.0,98.0
21,155.0,98.0
21,12.0,178.0
56,198.0,178.0
56,155.0,45.0
34,45.0,178.0
34,12.0,45.0
21,12.0,178.0
21,12.0,45.0
21,155.0,45.0
78,198.0,356.0
21,155.0,
34,45.0,45.0
78,155.0,98.0
78,198.0,356.0
21,155.0,178.0
21,12.0,45.0
21,198.0,98.0
21,198.0,45.0
21,12.0,178.0
56,12.0,178.0
21,12.0,45.0
21,198.0,356.0
21,12.0,178.0
21,155.0,356.0
78,155.0,98.0
78,198.0,356.0
21,12.0,
21,155.0,178.0
21,155.0,45.0
78,155.0,356.0
56,12.0,178.0
56,155.0,356.0
56,198.0,356.0
34,198.0,98.0
34,155.0,45.0
56,45.0,178.0
56,155.0,356.0
78,155.0,45.0
56,12.0,98.0
56,12.0,98.0
34,155.0,356.0
56,198.0,356.0
56,198.0,98.0
56,12.0,356.0
34,155.0,356.0
56,198.0,45.0
34,45.0,45.0
34,155.0,45.0
56,45.0,178.0
56,12.0,356.0
34,45.0,98.0
56,12.0,356.0
34,45.0,178.0
56,45.0,356.0
78,198.0,45.0
56,198.0,356.0
34,45.0,45.0
34,45.0,178.0
21,155.0,45.0
56,12.0,178.0
56,45.0,178.0
56,155.0,178.0
21,12.0,356.0
78,12.0,98.0
56,12.0,98.0
34,198.0,45.0
56,155.0,178.0
56,45.0,178.0
56,155.0,356.0
34,45.0,178.0
21,,178.0
34,12.0,98.0
78,155.0,45.0
56,12.0,45.0
78,12.0,98.0
56,155.0,178.0
34,,178.0
34,155.0,45.0
56,45.0,178.0
56,155.0,356.0
78,12.0,178.0
34,45.0,45.0
56,155.0,45.0
56,155.0,45.0
56,12.0,178.0
